,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,uma3,uma4,uma5,uma6,uma7,uma8,uma9,uma10,uma11,uma12,uma13,uma14,uma15,uma16,uma17,uma18,uma19,uma20
2250,2023-09-26 01:30:00,OANDA:AUDJPY,95.601,95.625,95.594,95.594,231.0,Interval.in_15_minute,54696600.0,long,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long
2251,2023-09-26 01:15:00,OANDA:AUDJPY,95.572,95.606,95.572,95.601,377.0,Interval.in_15_minute,54695700.0,short,short,short,short,short,short,short,long,long,long,long,long,long,short,neutral,long,long,long
2252,2023-09-26 01:00:00,OANDA:AUDJPY,95.598,95.615,95.554,95.572,294.0,Interval.in_15_minute,54694800.0,short,short,short,short,short,short,short,long,long,long,long,long,short,short,long,long,long,long
2253,2023-09-26 00:45:00,OANDA:AUDJPY,95.596,95.606,95.582,95.598,496.0,Interval.in_15_minute,54693900.0,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long
2254,2023-09-26 00:30:00,OANDA:AUDJPY,95.606,95.606,95.575,95.596,454.0,Interval.in_15_minute,54693000.0,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2255,2023-09-26 00:15:00,OANDA:AUDJPY,95.601,95.618,95.54,95.606,154.0,Interval.in_15_minute,54692100.0,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2256,2023-09-26 00:00:00,OANDA:AUDJPY,95.643,95.643,95.531,95.601,66.0,Interval.in_15_minute,54691200.0,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2257,2023-09-25 23:45:00,OANDA:AUDJPY,95.618,95.654,95.617,95.643,442.0,Interval.in_15_minute,54690300.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2258,2023-09-25 23:30:00,OANDA:AUDJPY,95.63,95.632,95.613,95.618,406.0,Interval.in_15_minute,54689400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2259,2023-09-25 23:15:00,OANDA:AUDJPY,95.63,95.642,95.624,95.63,432.0,Interval.in_15_minute,54688500.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2260,2023-09-25 23:00:00,OANDA:AUDJPY,95.607,95.632,95.596,95.63,603.0,Interval.in_15_minute,54687600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2261,2023-09-25 22:45:00,OANDA:AUDJPY,95.564,95.608,95.562,95.607,844.0,Interval.in_15_minute,54686700.0,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long
2262,2023-09-25 22:30:00,OANDA:AUDJPY,95.554,95.584,95.542,95.564,856.0,Interval.in_15_minute,54685800.0,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long
2263,2023-09-25 22:15:00,OANDA:AUDJPY,95.522,95.56,95.52,95.554,905.0,Interval.in_15_minute,54684900.0,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,short
2264,2023-09-25 22:00:00,OANDA:AUDJPY,95.558,95.563,95.506,95.522,842.0,Interval.in_15_minute,54684000.0,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,short,short
2265,2023-09-25 21:45:00,OANDA:AUDJPY,95.574,95.6,95.546,95.558,931.0,Interval.in_15_minute,54683100.0,short,short,long,short,short,long,long,long,long,long,long,long,long,long,long,long,short,short
