,currency,interval,open_time,close_time,signal_type,open_price,close_price,is_profit
942,AUDJPY,Interval.in_1_minute,2023-12-15 16:08:24,2023-12-15 16:12:31,short,94.976,95.009,False
943,AUDUSD,Interval.in_1_minute,2023-12-15 16:09:31,2023-12-15 16:13:38,short,0.66843,0.6686,False
944,AUDUSD,Interval.in_1_minute,2023-12-15 16:11:21,2023-12-15 16:15:28,short,0.6688,0.66884,False
945,AUDUSD,Interval.in_5_minute,2023-12-15 15:50:27,2023-12-15 16:15:34,short,0.66753,0.66884,False
946,EURJPY,Interval.in_3_minute,2023-12-15 16:03:30,2023-12-15 16:15:38,long,155.283,155.096,False
947,AUDJPY,Interval.in_3_minute,2023-12-15 16:06:35,2023-12-15 16:18:41,short,94.937,94.942,False
948,AUDJPY,Interval.in_1_minute,2023-12-15 16:15:49,2023-12-15 16:19:57,long,94.988,94.943,False
949,AUDCAD,Interval.in_5_minute,2023-12-15 15:55:32,2023-12-15 16:20:38,short,0.89508,0.89564,False
950,AUDUSD,Interval.in_1_minute,2023-12-15 16:18:28,2023-12-15 16:22:34,short,0.6694,0.66934,True
951,EURUSD,Interval.in_1_minute,2023-12-15 16:20:31,2023-12-15 16:24:38,short,1.09246,1.09237,True
952,AUDJPY,Interval.in_5_minute,2023-12-15 16:05:32,2023-12-15 16:30:39,short,94.927,94.884,True
953,AUDCAD,Interval.in_1_minute,2023-12-15 16:30:47,2023-12-15 16:34:55,short,0.89506,0.89544,False
954,AUDCAD,Interval.in_1_minute,2023-12-15 16:32:22,2023-12-15 16:36:29,short,0.89504,0.89525,False
955,EURJPY,Interval.in_1_minute,2023-12-15 16:34:20,2023-12-15 16:38:26,short,154.834,154.766,True
956,EURUSD,Interval.in_3_minute,2023-12-15 16:36:31,2023-12-15 16:48:39,short,1.09146,1.09182,False
957,AUDCAD,Interval.in_1_minute,2023-12-15 16:46:22,2023-12-15 16:50:29,long,0.8951,0.8955,True
958,GBPAUD,Interval.in_1_minute,2023-12-15 16:50:35,2023-12-15 16:54:41,short,1.9006,1.89918,True
959,AUDCHF,Interval.in_1_minute,2023-12-15 17:03:31,2023-12-15 17:07:39,short,0.58082,0.58086,False
960,GBPAUD,Interval.in_1_minute,2023-12-15 17:26:23,2023-12-15 17:30:30,short,1.89684,1.89614,True
961,AUDJPY,Interval.in_3_minute,2023-12-15 17:18:35,2023-12-15 17:30:42,long,94.842,94.945,True
962,GBPAUD,Interval.in_1_minute,2023-12-15 17:27:38,2023-12-15 17:31:45,short,1.8968,1.89576,True
963,AUDJPY,Interval.in_3_minute,2023-12-15 17:24:36,2023-12-15 17:36:43,long,94.9,94.92,True
964,GBPUSD,Interval.in_1_minute,2023-12-15 17:33:34,2023-12-15 17:37:41,short,1.27125,1.27157,False
965,AUDJPY,Interval.in_5_minute,2023-12-15 17:15:54,2023-12-15 17:41:01,long,94.858,94.951,True
966,AUDCHF,Interval.in_5_minute,2023-12-15 17:20:33,2023-12-15 17:45:40,short,0.58158,0.582,False
967,AUDJPY,Interval.in_1_minute,2023-12-15 17:42:36,2023-12-15 17:46:43,long,95.024,94.984,False
968,AUDJPY,Interval.in_1_minute,2023-12-15 17:44:23,2023-12-15 17:48:29,long,94.998,95.014,True
969,EURCAD,Interval.in_1_minute,2023-12-15 17:45:44,2023-12-15 17:49:51,short,1.46024,1.45954,True
970,EURUSD,Interval.in_1_minute,2023-12-15 17:47:21,2023-12-15 17:51:27,short,1.0906,1.09104,False
971,EURCAD,Interval.in_1_minute,2023-12-15 17:48:34,2023-12-15 17:52:42,short,1.45942,1.45907,True
972,AUDUSD,Interval.in_1_minute,2023-12-15 18:05:28,2023-12-15 18:09:34,long,0.6714,0.67134,False
973,EURJPY,Interval.in_3_minute,2023-12-15 17:57:32,2023-12-15 18:09:39,short,154.655,154.628,True
974,EURJPY,Interval.in_1_minute,2023-12-15 18:06:32,2023-12-15 18:10:40,short,154.67,154.631,True
975,EURJPY,Interval.in_1_minute,2023-12-15 18:08:25,2023-12-15 18:12:31,short,154.667,154.686,False
976,EURJPY,Interval.in_5_minute,2023-12-15 17:55:33,2023-12-15 18:20:40,short,154.653,154.664,False
977,AUDCAD,Interval.in_1_minute,2023-12-15 18:21:28,2023-12-15 18:25:36,short,0.89804,0.89832,False
978,GBPAUD,Interval.in_5_minute,2023-12-15 18:01:05,2023-12-15 18:26:14,long,1.88962,1.88939,False
979,AUDCAD,Interval.in_1_minute,2023-12-15 18:23:22,2023-12-15 18:27:28,short,0.89832,0.8987,False
980,EURJPY,Interval.in_3_minute,2023-12-15 18:15:55,2023-12-15 18:28:03,long,154.649,154.672,True
981,GBPAUD,Interval.in_1_minute,2023-12-15 18:25:35,2023-12-15 18:29:41,short,1.88939,1.88834,True
982,GBPAUD,Interval.in_1_minute,2023-12-15 18:36:43,2023-12-15 18:40:51,short,1.88912,1.89036,False
983,GBPAUD,Interval.in_1_minute,2023-12-15 18:38:21,2023-12-15 18:42:28,short,1.88938,1.8907,False
984,EURCAD,Interval.in_1_minute,2023-12-15 18:40:34,2023-12-15 18:44:41,short,1.45799,1.45752,True
985,EURCAD,Interval.in_1_minute,2023-12-15 18:44:21,2023-12-15 18:48:27,short,1.45752,1.458,False
986,EURJPY,Interval.in_1_minute,2023-12-15 18:45:42,2023-12-15 18:49:48,short,154.611,154.662,False
987,EURCAD,Interval.in_3_minute,2023-12-15 18:42:36,2023-12-15 18:54:44,short,1.45767,1.45736,True
988,EURUSD,Interval.in_1_minute,2023-12-15 18:57:28,2023-12-15 19:01:34,short,1.0904,1.09063,False
989,EURUSD,Interval.in_1_minute,2023-12-15 18:59:20,2023-12-15 19:03:27,short,1.09065,1.09062,True
990,AUDJPY,Interval.in_3_minute,2023-12-15 18:54:37,2023-12-15 19:06:45,long,95.256,95.22,False
991,EURUSD,Interval.in_3_minute,2023-12-15 19:09:27,2023-12-15 19:21:35,short,1.09112,1.09126,False
992,EURUSD,Interval.in_1_minute,2023-12-15 19:28:21,2023-12-15 19:32:29,short,1.0914,1.0916,False
993,GBPUSD,Interval.in_1_minute,2023-12-15 19:51:30,2023-12-15 19:55:38,long,1.271,1.2711,True
994,EURUSD,Interval.in_1_minute,2023-12-15 19:56:25,2023-12-15 20:00:32,long,1.09114,1.09105,False
995,AUDCAD,Interval.in_1_minute,2023-12-15 20:12:32,2023-12-15 20:16:38,short,0.89696,0.89658,True
996,AUDCAD,Interval.in_1_minute,2023-12-15 20:14:20,2023-12-15 20:18:27,short,0.89683,0.8967,True
997,GBPAUD,Interval.in_1_minute,2023-12-15 20:21:36,2023-12-15 20:25:43,short,1.89376,1.8936,True
998,EURCAD,Interval.in_3_minute,2023-12-15 20:15:52,2023-12-15 20:27:59,short,1.45842,1.45818,True
999,EURCAD,Interval.in_3_minute,2023-12-15 20:18:31,2023-12-15 20:30:37,short,1.45844,1.45859,False
1000,AUDUSD,Interval.in_1_minute,2023-12-15 20:30:46,2023-12-15 20:34:54,short,0.6702,0.67018,True
1001,EURCAD,Interval.in_5_minute,2023-12-15 20:10:32,2023-12-15 20:35:40,short,1.45915,1.4583,True
1002,AUDCAD,Interval.in_1_minute,2023-12-15 20:32:28,2023-12-15 20:36:34,short,0.89674,0.89658,True
1003,AUDUSD,Interval.in_1_minute,2023-12-15 20:34:25,2023-12-15 20:38:32,short,0.67018,0.67022,False
1004,AUDUSD,Interval.in_1_minute,2023-12-15 20:35:38,2023-12-15 20:39:44,short,0.67022,0.67006,True
1005,EURCAD,Interval.in_5_minute,2023-12-15 20:20:31,2023-12-15 20:45:38,short,1.45812,1.4578,True
1006,EURCAD,Interval.in_5_minute,2023-12-15 20:25:30,2023-12-15 20:50:37,short,1.45817,1.45752,True
1007,AUDCAD,Interval.in_1_minute,2023-12-15 20:59:21,2023-12-15 21:03:28,short,0.89582,0.89598,False
1008,EURUSD,Interval.in_3_minute,2023-12-15 20:57:30,2023-12-15 21:09:36,short,1.0892,1.0895,False
1009,EURCAD,Interval.in_1_minute,2023-12-15 21:11:24,2023-12-15 21:15:32,short,1.45728,1.45732,False
1010,EURUSD,Interval.in_5_minute,2023-12-15 20:55:30,2023-12-15 21:20:38,short,1.08934,1.08965,False
1011,EURUSD,Interval.in_1_minute,2023-12-15 21:33:33,2023-12-15 21:37:40,short,1.08944,1.0894,True
1012,AUDCAD,Interval.in_1_minute,2023-12-15 21:52:22,2023-12-15 21:56:29,short,0.89626,0.8966,False
1013,AUDCHF,Interval.in_1_minute,2023-12-15 22:05:35,2023-12-15 22:09:42,long,0.58354,0.58367,True
1014,EURCAD,Interval.in_5_minute,2023-12-15 21:50:31,2023-12-15 22:15:39,short,1.45698,1.45732,False
1015,AUDCHF,Interval.in_1_minute,2023-12-15 22:26:35,2023-12-15 22:30:43,long,0.58398,0.58408,True
1016,EURJPY,Interval.in_1_minute,2023-12-15 22:35:34,2023-12-15 22:39:41,short,154.938,154.942,False
1017,AUDJPY,Interval.in_1_minute,2023-12-19 10:00:50,2023-12-19 10:04:58,long,96.773,96.796,True
1018,GBPUSD,Interval.in_1_minute,2023-12-19 10:11:22,2023-12-19 10:15:29,short,1.26788,1.26795,False
1019,GBPUSD,Interval.in_3_minute,2023-12-19 10:09:35,2023-12-19 10:21:42,short,1.26756,1.26731,True
1020,AUDCAD,Interval.in_1_minute,2023-12-19 10:20:30,2023-12-19 10:24:36,long,0.8998,0.90004,True
1021,GBPUSD,Interval.in_3_minute,2023-12-19 10:12:35,2023-12-19 10:24:41,short,1.26792,1.26751,True
1022,AUDCAD,Interval.in_1_minute,2023-12-19 10:24:33,2023-12-19 10:28:41,long,0.90004,0.90035,True
1023,AUDCHF,Interval.in_1_minute,2023-12-19 10:35:32,2023-12-19 10:39:38,long,0.58306,0.58294,False
1024,GBPAUD,Interval.in_5_minute,2023-12-19 10:16:02,2023-12-19 10:41:09,long,1.88616,1.88504,False
1025,EURJPY,Interval.in_1_minute,2023-12-19 10:38:20,2023-12-19 10:42:28,long,158.086,158.128,True
1026,GBPAUD,Interval.in_5_minute,2023-12-19 10:25:35,2023-12-19 10:50:41,long,1.88466,1.88383,False
1027,EURCAD,Interval.in_1_minute,2023-12-19 10:50:38,2023-12-19 10:54:46,long,1.46456,1.46466,True
1028,GBPUSD,Interval.in_5_minute,2023-12-19 10:31:01,2023-12-19 10:56:09,short,1.26744,1.26809,False
1029,GBPUSD,Interval.in_5_minute,2023-12-19 10:40:32,2023-12-19 11:05:38,short,1.26696,1.26812,False
1030,GBPUSD,Interval.in_1_minute,2023-12-19 11:03:35,2023-12-19 11:07:42,long,1.26793,1.26846,True
1031,AUDJPY,Interval.in_1_minute,2023-12-19 11:15:46,2023-12-19 11:19:53,long,97.306,97.297,False
1032,AUDJPY,Interval.in_1_minute,2023-12-19 12:07:55,2023-12-19 12:12:03,long,97.324,97.288,False
1033,GBPAUD,Interval.in_1_minute,2023-12-19 12:32:33,2023-12-19 12:36:40,long,1.88774,1.8874,False
1034,GBPUSD,Interval.in_1_minute,2023-12-19 12:38:23,2023-12-19 12:42:31,long,1.26992,1.2698,False
1035,GBPUSD,Interval.in_3_minute,2023-12-19 12:36:34,2023-12-19 12:48:40,long,1.27001,1.27064,True
1036,EURJPY,Interval.in_3_minute,2023-12-19 12:39:31,2023-12-19 12:51:38,long,158.462,158.503,True
1037,GBPUSD,Interval.in_1_minute,2023-12-19 12:54:34,2023-12-19 12:58:42,long,1.2707,1.27062,False
1038,AUDUSD,Interval.in_1_minute,2023-12-19 13:12:30,2023-12-19 13:16:37,long,0.6733,0.67349,True
1039,EURJPY,Interval.in_1_minute,2023-12-19 13:20:30,2023-12-19 13:24:36,long,158.267,158.234,False
1040,GBPUSD,Interval.in_1_minute,2023-12-19 13:22:22,2023-12-19 13:26:28,short,1.27007,1.27012,False
1041,EURJPY,Interval.in_1_minute,2023-12-19 13:24:36,2023-12-19 13:28:43,long,158.234,158.18,False
1042,EURCAD,Interval.in_1_minute,2023-12-19 13:25:41,2023-12-19 13:29:47,short,1.46391,1.46378,True
1043,EURJPY,Interval.in_3_minute,2023-12-19 13:18:49,2023-12-19 13:30:56,long,158.229,158.209,False
1044,GBPAUD,Interval.in_1_minute,2023-12-19 13:32:21,2023-12-19 13:36:29,short,1.88712,1.88648,True
1045,AUDCAD,Interval.in_1_minute,2023-12-19 13:34:18,2023-12-19 13:38:25,long,0.90134,0.90148,True
1046,EURJPY,Interval.in_3_minute,2023-12-19 13:27:29,2023-12-19 13:39:36,long,158.226,158.244,True
1047,AUDJPY,Interval.in_1_minute,2023-12-19 14:35:32,2023-12-19 14:39:39,long,97.366,97.418,True
1048,EURCAD,Interval.in_1_minute,2023-12-19 14:54:35,2023-12-19 14:58:43,long,1.46542,1.46742,True
1049,GBPAUD,Interval.in_1_minute,2023-12-19 14:59:24,2023-12-19 15:03:31,long,1.89012,1.88992,False
1050,EURJPY,Interval.in_1_minute,2023-12-19 15:00:50,2023-12-19 15:04:57,short,158.292,158.182,True
1051,AUDJPY,Interval.in_1_minute,2023-12-19 15:03:35,2023-12-19 15:07:41,long,97.162,97.201,True
1052,EURUSD,Interval.in_1_minute,2023-12-19 15:07:23,2023-12-19 15:11:30,long,1.09628,1.09611,False
1053,AUDCAD,Interval.in_1_minute,2023-12-19 15:19:22,2023-12-19 15:23:29,long,0.90196,0.90164,False
1054,GBPUSD,Interval.in_1_minute,2023-12-19 15:22:22,2023-12-19 15:26:28,long,1.27414,1.27414,True
1055,AUDUSD,Interval.in_1_minute,2023-12-19 15:38:25,2023-12-19 15:42:31,long,0.67434,0.6741,False
1056,AUDUSD,Interval.in_1_minute,2023-12-19 15:39:33,2023-12-19 15:43:40,long,0.67438,0.67411,False
1057,AUDCHF,Interval.in_1_minute,2023-12-19 15:41:23,2023-12-19 15:45:30,short,0.58261,0.5825,True
1058,EURJPY,Interval.in_3_minute,2023-12-19 15:33:33,2023-12-19 15:45:41,short,158.156,158.218,False
1059,EURUSD,Interval.in_3_minute,2023-12-19 15:42:32,2023-12-19 15:54:38,long,1.0959,1.09616,True
1060,AUDCHF,Interval.in_1_minute,2023-12-19 15:54:35,2023-12-19 15:58:42,short,0.58272,0.58256,True
1061,AUDJPY,Interval.in_3_minute,2023-12-19 15:48:37,2023-12-19 16:00:45,long,97.319,97.291,False
1062,EURJPY,Interval.in_1_minute,2023-12-19 15:59:21,2023-12-19 16:03:27,short,158.15,158.192,False
1063,EURJPY,Interval.in_3_minute,2023-12-19 15:57:32,2023-12-19 16:09:39,short,158.14,158.238,False
1064,EURJPY,Interval.in_3_minute,2023-12-19 16:12:35,2023-12-19 16:24:43,long,158.254,158.258,True
1065,EURCAD,Interval.in_1_minute,2023-12-19 16:20:38,2023-12-19 16:24:46,long,1.46385,1.46472,True
1066,AUDJPY,Interval.in_1_minute,2023-12-19 16:31:25,2023-12-19 16:35:32,long,97.378,97.406,True
1067,GBPAUD,Interval.in_1_minute,2023-12-19 17:00:49,2023-12-19 17:04:56,long,1.8838,1.88285,False
1068,GBPAUD,Interval.in_1_minute,2023-12-19 17:02:21,2023-12-19 17:06:27,long,1.88246,1.88218,False
1069,AUDJPY,Interval.in_1_minute,2023-12-19 17:04:25,2023-12-19 17:08:31,long,97.341,97.331,False
1070,EURUSD,Interval.in_1_minute,2023-12-19 17:06:31,2023-12-19 17:10:39,long,1.09732,1.09727,False
1071,EURUSD,Interval.in_1_minute,2023-12-19 17:08:18,2023-12-19 17:12:25,long,1.09724,1.09754,True
1072,AUDCHF,Interval.in_1_minute,2023-12-19 17:12:31,2023-12-19 17:16:38,short,0.58314,0.58303,True
1073,AUDCHF,Interval.in_3_minute,2023-12-19 17:15:53,2023-12-19 17:27:59,short,0.58298,0.58262,True
1074,AUDCHF,Interval.in_1_minute,2023-12-19 17:25:36,2023-12-19 17:29:43,long,0.58272,0.58274,True
1075,AUDCHF,Interval.in_3_minute,2023-12-19 17:18:31,2023-12-19 17:30:39,short,0.58285,0.58247,True
1076,AUDCHF,Interval.in_1_minute,2023-12-19 17:33:32,2023-12-19 17:37:39,long,0.58212,0.58242,True
1077,AUDCAD,Interval.in_1_minute,2023-12-19 17:35:31,2023-12-19 17:39:38,long,0.90336,0.90346,True
1078,AUDCAD,Interval.in_1_minute,2023-12-19 17:39:32,2023-12-19 17:43:39,long,0.90346,0.90283,False
1079,AUDJPY,Interval.in_1_minute,2023-12-19 17:42:29,2023-12-19 17:46:35,long,97.346,97.376,True
1080,AUDCHF,Interval.in_3_minute,2023-12-19 17:45:53,2023-12-19 17:58:01,short,0.5823,0.58166,True
1081,GBPUSD,Interval.in_1_minute,2023-12-19 17:55:32,2023-12-19 17:59:40,long,1.27478,1.27388,False
1082,GBPUSD,Interval.in_1_minute,2023-12-19 17:58:24,2023-12-19 18:02:30,long,1.27398,1.27368,False
1083,EURUSD,Interval.in_1_minute,2023-12-19 18:04:23,2023-12-19 18:08:31,long,1.09846,1.09806,False
1084,EURUSD,Interval.in_1_minute,2023-12-19 18:05:25,2023-12-19 18:09:31,long,1.09854,1.09817,False
1085,EURJPY,Interval.in_5_minute,2023-12-19 17:50:34,2023-12-19 18:15:41,long,157.87,157.85,False
1086,EURJPY,Interval.in_1_minute,2023-12-19 18:14:19,2023-12-19 18:18:26,short,157.889,157.85,True
1087,EURJPY,Interval.in_3_minute,2023-12-19 18:12:31,2023-12-19 18:24:39,short,157.876,157.681,True
1088,AUDCHF,Interval.in_1_minute,2023-12-19 18:21:32,2023-12-19 18:25:38,long,0.58214,0.58223,True
1089,AUDCHF,Interval.in_1_minute,2023-12-19 18:23:23,2023-12-19 18:27:29,long,0.58214,0.58234,True
1090,GBPUSD,Interval.in_1_minute,2023-12-19 18:26:26,2023-12-19 18:30:34,long,1.27518,1.2755,True
1091,EURUSD,Interval.in_3_minute,2023-12-19 18:18:41,2023-12-19 18:30:48,long,1.09798,1.09786,False
1092,AUDCHF,Interval.in_1_minute,2023-12-19 18:28:23,2023-12-19 18:32:29,long,0.58234,0.58228,False
1093,EURJPY,Interval.in_1_minute,2023-12-19 18:40:32,2023-12-19 18:44:40,short,157.648,157.688,False
1094,EURUSD,Interval.in_1_minute,2023-12-19 18:45:41,2023-12-19 18:49:48,long,1.09792,1.09773,False
1095,GBPAUD,Interval.in_3_minute,2023-12-19 18:51:35,2023-12-19 19:03:42,short,1.88558,1.88471,True
1096,AUDCAD,Interval.in_5_minute,2023-12-19 18:50:27,2023-12-19 19:15:34,long,0.90217,0.90212,False
1097,AUDCAD,Interval.in_5_minute,2023-12-19 18:55:29,2023-12-19 19:20:36,long,0.90236,0.90232,False
1098,AUDCAD,Interval.in_1_minute,2023-12-19 19:21:30,2023-12-19 19:25:37,long,0.90228,0.9023,True
1099,AUDJPY,Interval.in_1_minute,2023-12-19 20:07:39,2023-12-19 20:11:47,long,97.254,97.243,False
1100,AUDUSD,Interval.in_1_minute,2023-12-19 20:19:19,2023-12-19 20:23:27,long,0.6759,0.67587,False
1101,AUDJPY,Interval.in_1_minute,2023-12-19 20:35:33,2023-12-19 20:39:40,long,97.262,97.266,True
1102,EURUSD,Interval.in_3_minute,2023-12-19 21:01:44,2023-12-19 21:13:51,long,1.09749,1.09762,True
1103,EURCAD,Interval.in_1_minute,2023-12-19 21:23:22,2023-12-19 21:27:29,short,1.46392,1.46408,False
1104,EURCAD,Interval.in_3_minute,2023-12-19 21:21:32,2023-12-19 21:33:39,short,1.4641,1.46384,True
1105,AUDCAD,Interval.in_3_minute,2023-12-19 21:31:01,2023-12-19 21:43:08,short,0.90168,0.90124,True
1106,AUDCAD,Interval.in_3_minute,2023-12-19 21:33:31,2023-12-19 21:45:37,short,0.90152,0.90122,True
1107,EURCAD,Interval.in_1_minute,2023-12-19 21:50:38,2023-12-19 21:54:45,short,1.46371,1.46395,False
1108,EURCAD,Interval.in_1_minute,2023-12-19 22:07:46,2023-12-19 22:11:53,short,1.46388,1.46408,False
1109,GBPAUD,Interval.in_1_minute,2023-12-20 10:03:34,2023-12-20 10:07:41,long,1.87141,1.87036,False
1110,GBPUSD,Interval.in_1_minute,2023-12-20 10:20:39,2023-12-20 10:24:46,short,1.26592,1.26592,True
1111,EURJPY,Interval.in_1_minute,2023-12-20 10:28:25,2023-12-20 10:32:33,long,157.367,157.446,True
1112,GBPAUD,Interval.in_1_minute,2023-12-20 10:47:23,2023-12-20 10:51:29,long,1.87,1.87056,True
1113,EURJPY,Interval.in_1_minute,2023-12-20 10:48:29,2023-12-20 10:52:35,short,157.397,157.346,True
1114,GBPUSD,Interval.in_1_minute,2023-12-20 10:49:41,2023-12-20 10:53:47,short,1.26632,1.26619,True
1115,GBPUSD,Interval.in_1_minute,2023-12-20 10:51:43,2023-12-20 10:55:50,short,1.2665,1.2662,True
1116,GBPUSD,Interval.in_1_minute,2023-12-20 10:53:24,2023-12-20 10:57:31,short,1.26619,1.26588,True
1117,EURJPY,Interval.in_3_minute,2023-12-20 10:45:51,2023-12-20 10:57:58,short,157.344,157.338,True
1118,GBPAUD,Interval.in_5_minute,2023-12-20 10:35:35,2023-12-20 11:00:43,short,1.86904,1.87036,False
1119,EURUSD,Interval.in_1_minute,2023-12-20 10:57:33,2023-12-20 11:01:40,short,1.09595,1.0962,False
1120,AUDCHF,Interval.in_1_minute,2023-12-20 11:05:32,2023-12-20 11:09:40,short,0.5834,0.58309,True
1121,AUDCHF,Interval.in_1_minute,2023-12-20 11:09:45,2023-12-20 11:13:52,short,0.58309,0.58297,True
1122,AUDJPY,Interval.in_1_minute,2023-12-20 11:26:24,2023-12-20 11:30:32,short,97.04,97.074,False
1123,GBPUSD,Interval.in_1_minute,2023-12-20 11:29:25,2023-12-20 11:33:31,long,1.26622,1.26652,True
1124,AUDUSD,Interval.in_3_minute,2023-12-20 11:42:52,2023-12-20 11:54:59,short,0.67677,0.67671,True
1125,EURUSD,Interval.in_5_minute,2023-12-20 11:30:55,2023-12-20 11:56:01,short,1.09594,1.09648,False
1126,EURUSD,Interval.in_5_minute,2023-12-20 11:35:32,2023-12-20 12:00:39,short,1.09622,1.09644,False
1127,EURUSD,Interval.in_5_minute,2023-12-20 11:40:32,2023-12-20 12:05:39,short,1.0964,1.09614,True
1128,EURJPY,Interval.in_1_minute,2023-12-20 12:03:29,2023-12-20 12:07:36,short,157.222,157.152,True
1129,GBPUSD,Interval.in_1_minute,2023-12-20 12:05:30,2023-12-20 12:09:36,long,1.26772,1.26718,False
1130,EURJPY,Interval.in_3_minute,2023-12-20 12:00:56,2023-12-20 12:13:04,short,157.247,157.166,True
1131,EURCAD,Interval.in_1_minute,2023-12-20 12:11:35,2023-12-20 12:15:43,short,1.46132,1.46102,True
1132,EURCAD,Interval.in_1_minute,2023-12-20 12:15:42,2023-12-20 12:19:48,short,1.46102,1.46102,True
1133,EURUSD,Interval.in_5_minute,2023-12-20 11:55:29,2023-12-20 12:20:37,short,1.09648,1.0958,True
1134,EURUSD,Interval.in_1_minute,2023-12-20 12:46:20,2023-12-20 12:50:28,short,1.09546,1.0955,False
1135,EURJPY,Interval.in_1_minute,2023-12-20 12:47:32,2023-12-20 12:51:38,short,157.123,157.082,True
1136,GBPAUD,Interval.in_1_minute,2023-12-20 13:24:35,2023-12-20 13:28:43,short,1.87054,1.86982,True
1137,EURJPY,Interval.in_1_minute,2023-12-20 13:26:26,2023-12-20 13:30:32,short,156.927,156.886,True
1138,EURUSD,Interval.in_5_minute,2023-12-20 13:05:33,2023-12-20 13:30:41,short,1.09524,1.0941,True
1139,EURJPY,Interval.in_1_minute,2023-12-20 13:35:36,2023-12-20 13:39:43,short,156.89,156.874,True
1140,EURCAD,Interval.in_1_minute,2023-12-20 13:39:34,2023-12-20 13:43:40,short,1.4594,1.45948,False
1141,AUDJPY,Interval.in_5_minute,2023-12-20 14:01:01,2023-12-20 14:26:09,short,97.078,97.11,False
1142,AUDJPY,Interval.in_5_minute,2023-12-20 14:06:01,2023-12-20 14:31:09,short,97.108,97.143,False
1143,EURJPY,Interval.in_1_minute,2023-12-20 14:36:30,2023-12-20 14:40:37,short,157.097,157.004,True
1144,EURJPY,Interval.in_1_minute,2023-12-20 14:37:38,2023-12-20 14:41:44,short,157.075,157.04,True
1145,AUDJPY,Interval.in_1_minute,2023-12-20 14:45:47,2023-12-20 14:49:55,short,97.15,97.114,True
1146,AUDJPY,Interval.in_1_minute,2023-12-20 14:47:29,2023-12-20 14:51:35,short,97.144,97.083,True
1147,GBPUSD,Interval.in_3_minute,2023-12-20 15:00:54,2023-12-20 15:13:01,short,1.26382,1.26461,False
1148,EURUSD,Interval.in_1_minute,2023-12-20 15:40:32,2023-12-20 15:44:39,long,1.09525,1.09534,True
1149,EURJPY,Interval.in_1_minute,2023-12-20 15:48:34,2023-12-20 15:52:42,short,157.14,157.121,True
1150,EURCAD,Interval.in_5_minute,2023-12-20 16:01:00,2023-12-20 16:26:09,short,1.4622,1.46231,False
1151,AUDCHF,Interval.in_5_minute,2023-12-20 16:05:32,2023-12-20 16:30:38,long,0.58362,0.58373,True
1152,AUDCHF,Interval.in_5_minute,2023-12-20 16:10:33,2023-12-20 16:35:41,long,0.5837,0.583,False
1153,GBPAUD,Interval.in_3_minute,2023-12-20 16:30:58,2023-12-20 16:43:05,long,1.87121,1.87296,True
1154,AUDCHF,Interval.in_1_minute,2023-12-20 16:42:33,2023-12-20 16:46:41,short,0.58326,0.58308,True
1155,AUDUSD,Interval.in_1_minute,2023-12-20 16:44:21,2023-12-20 16:48:27,short,0.67674,0.67686,False
1156,GBPUSD,Interval.in_1_minute,2023-12-20 17:10:32,2023-12-20 17:14:39,short,1.26796,1.26718,True
1157,AUDCAD,Interval.in_3_minute,2023-12-20 17:09:34,2023-12-20 17:21:41,short,0.90254,0.90258,False
1158,AUDUSD,Interval.in_1_minute,2023-12-20 17:18:30,2023-12-20 17:22:37,long,0.67732,0.67716,False
1159,AUDCAD,Interval.in_3_minute,2023-12-20 17:12:30,2023-12-20 17:24:37,short,0.90306,0.90204,True
1160,EURCAD,Interval.in_1_minute,2023-12-20 17:45:42,2023-12-20 17:49:50,long,1.46211,1.4614,False
1161,AUDCHF,Interval.in_1_minute,2023-12-20 17:48:30,2023-12-20 17:52:37,short,0.58332,0.58314,True
1162,AUDCAD,Interval.in_1_minute,2023-12-20 17:54:30,2023-12-20 17:58:37,long,0.90204,0.90194,False
1163,EURUSD,Interval.in_1_minute,2023-12-20 18:00:49,2023-12-20 18:04:57,short,1.09742,1.09742,True
1164,AUDUSD,Interval.in_3_minute,2023-12-20 18:03:28,2023-12-20 18:15:35,long,0.677,0.67708,True
1165,EURJPY,Interval.in_1_minute,2023-12-20 18:20:30,2023-12-20 18:24:38,long,157.652,157.711,True
1166,EURCAD,Interval.in_1_minute,2023-12-20 18:25:30,2023-12-20 18:29:38,short,1.46125,1.46112,True
1167,EURJPY,Interval.in_1_minute,2023-12-20 18:45:43,2023-12-20 18:49:50,long,157.54,157.524,False
1168,EURJPY,Interval.in_1_minute,2023-12-20 18:47:30,2023-12-20 18:51:37,long,157.536,157.522,False
1169,GBPAUD,Interval.in_1_minute,2023-12-20 18:51:34,2023-12-20 18:55:42,short,1.8729,1.87276,True
1170,AUDCHF,Interval.in_1_minute,2023-12-20 18:56:24,2023-12-20 19:00:31,short,0.58253,0.58268,False
1171,EURCAD,Interval.in_1_minute,2023-12-20 18:59:24,2023-12-20 19:03:32,short,1.45978,1.45987,False
1172,EURCAD,Interval.in_1_minute,2023-12-20 19:16:34,2023-12-20 19:20:42,short,1.4591,1.45952,False
1173,AUDCAD,Interval.in_1_minute,2023-12-20 19:30:51,2023-12-20 19:34:59,short,0.90114,0.90099,True
1174,GBPAUD,Interval.in_1_minute,2023-12-20 19:35:47,2023-12-20 19:39:54,long,1.87274,1.87311,True
